Age,Home,From,To,move_N,percentage_moving,t1,t2,ct1,ct2,S,E,A,Ia,Is,Ih,Ic,Im,R
1,138,138,139,55.0079760717846,-1,8.93074570163215,9,9,9.06925429836785,1,1,1,1,0,0,0,0,1
1,138,139,138,55.0079760717846,-1,17,17.0692542983679,17.0692542983679,17.1385085967357,1,1,1,1,1,1,1,1,1
2,138,138,139,101.312408759124,-1,8.93074570163215,9,9,9.06925429836785,1,1,1,1,0,0,0,0,1
2,138,139,138,101.312408759124,-1,17,17.0692542983679,17.0692542983679,17.1385085967357,1,1,1,1,1,1,1,1,1
3,138,138,139,82.5694822888283,-1,8.93074570163215,9,9,9.06925429836785,1,1,1,1,0,0,0,0,1
3,138,139,138,82.5694822888283,-1,17,17.0692542983679,17.0692542983679,17.1385085967357,1,1,1,1,1,1,1,1,1
1,140,140,139,35.1387434554974,-1,8.5906234041711,9,9,9.4093765958289,1,1,1,1,0,0,0,0,1
1,140,139,140,35.1387434554974,-1,17,17.4093765958289,17.4093765958289,17.8187531916578,1,1,1,1,1,1,1,1,1
2,140,140,139,37.1250727166957,-1,8.5906234041711,9,9,9.4093765958289,1,1,1,1,0,0,0,0,1
2,140,139,140,37.1250727166957,-1,17,17.4093765958289,17.4093765958289,17.8187531916578,1,1,1,1,1,1,1,1,1
3,140,140,139,25.3386960203218,-1,8.5906234041711,9,9,9.4093765958289,1,1,1,1,0,0,0,0,1
3,140,139,140,25.3386960203218,-1,17,17.4093765958289,17.4093765958289,17.8187531916578,1,1,1,1,1,1,1,1,1
1,141,141,139,90.607476635514,-1,8.94260467691153,9,9,9.05739532308848,1,1,1,1,0,0,0,0,1
1,141,139,141,90.607476635514,-1,17,17.0573953230885,17.0573953230885,17.114790646177,1,1,1,1,1,1,1,1,1
2,141,141,139,138.170476190476,-1,8.94260467691153,9,9,9.05739532308848,1,1,1,1,0,0,0,0,1
2,141,139,141,138.170476190476,-1,17,17.0573953230885,17.0573953230885,17.114790646177,1,1,1,1,1,1,1,1,1
3,141,141,139,77.8460354118553,-1,8.94260467691153,9,9,9.05739532308848,1,1,1,1,0,0,0,0,1
3,141,139,141,77.8460354118553,-1,17,17.0573953230885,17.0573953230885,17.114790646177,1,1,1,1,1,1,1,1,1
1,142,142,139,34.7672552166934,-1,8.93246195970587,9,9,9.06753804029413,1,1,1,1,0,0,0,0,1
1,142,139,142,34.7672552166934,-1,17,17.0675380402941,17.0675380402941,17.1350760805883,1,1,1,1,1,1,1,1,1
2,142,142,139,63.8370069605569,-1,8.93246195970587,9,9,9.06753804029413,1,1,1,1,0,0,0,0,1
2,142,139,142,63.8370069605569,-1,17,17.0675380402941,17.0675380402941,17.1350760805883,1,1,1,1,1,1,1,1,1
3,142,142,139,53.1299303944316,-1,8.93246195970587,9,9,9.06753804029413,1,1,1,1,0,0,0,0,1
3,142,139,142,53.1299303944316,-1,17,17.0675380402941,17.0675380402941,17.1350760805883,1,1,1,1,1,1,1,1,1
2,143,143,139,42.2331081081081,-1,8.84721462530146,9,9,9.15278537469854,1,1,1,1,0,0,0,0,1
2,143,139,143,42.2331081081081,-1,17,17.1527853746985,17.1527853746985,17.3055707493971,1,1,1,1,1,1,1,1,1
3,143,143,139,64.8421461897356,-1,8.84721462530146,9,9,9.15278537469854,1,1,1,1,0,0,0,0,1
3,143,139,143,64.8421461897356,-1,17,17.1527853746985,17.1527853746985,17.3055707493971,1,1,1,1,1,1,1,1,1
1,144,144,139,29.1170097508126,-1,8.69391654395907,9,9,9.30608345604093,1,1,1,1,0,0,0,0,1
1,144,139,144,29.1170097508126,-1,17,17.3060834560409,17.3060834560409,17.6121669120819,1,1,1,1,1,1,1,1,1
2,144,144,139,42.8239395700174,-1,8.69391654395907,9,9,9.30608345604093,1,1,1,1,0,0,0,0,1
2,144,139,144,42.8239395700174,-1,17,17.3060834560409,17.3060834560409,17.6121669120819,1,1,1,1,1,1,1,1,1
3,144,144,139,35.7977528089888,-1,8.69391654395907,9,9,9.30608345604093,1,1,1,1,0,0,0,0,1
3,144,139,144,35.7977528089888,-1,17,17.3060834560409,17.3060834560409,17.6121669120819,1,1,1,1,1,1,1,1,1
2,145,145,139,37.7859903381643,-1,8.84348308701347,9,9,9.15651691298653,1,1,1,1,0,0,0,0,1
2,145,139,145,37.7859903381643,-1,17,17.1565169129865,17.1565169129865,17.3130338259731,1,1,1,1,1,1,1,1,1
3,145,145,139,39.8613366645846,-1,8.84348308701347,9,9,9.15651691298653,1,1,1,1,0,0,0,0,1
3,145,139,145,39.8613366645846,-1,17,17.1565169129865,17.1565169129865,17.3130338259731,1,1,1,1,1,1,1,1,1
2,146,146,139,32.7878077373974,-1,8.77379824787492,9,9,9.22620175212508,1,1,1,1,0,0,0,0,1
2,146,139,146,32.7878077373974,-1,17,17.2262017521251,17.2262017521251,17.4524035042502,1,1,1,1,1,1,1,1,1
3,146,146,139,35.6468279921517,-1,8.77379824787492,9,9,9.22620175212508,1,1,1,1,0,0,0,0,1
3,146,139,146,35.6468279921517,-1,17,17.2262017521251,17.2262017521251,17.4524035042502,1,1,1,1,1,1,1,1,1
1,147,147,139,50.5652797704448,-1,8.87573324053987,9,9,9.12426675946013,1,1,1,1,0,0,0,0,1
1,147,139,147,50.5652797704448,-1,17,17.1242667594601,17.1242667594601,17.2485335189203,1,1,1,1,1,1,1,1,1
2,147,147,139,89.5250659630607,-1,8.87573324053987,9,9,9.12426675946013,1,1,1,1,0,0,0,0,1
2,147,139,147,89.5250659630607,-1,17,17.1242667594601,17.1242667594601,17.2485335189203,1,1,1,1,1,1,1,1,1
3,147,147,139,42.4285714285714,-1,8.87573324053987,9,9,9.12426675946013,1,1,1,1,0,0,0,0,1
3,147,139,147,42.4285714285714,-1,17,17.1242667594601,17.1242667594601,17.2485335189203,1,1,1,1,1,1,1,1,1
1,148,148,139,31.1441124780316,-1,8.92086530114478,9,9,9.07913469885522,1,1,1,1,0,0,0,0,1
1,148,139,148,31.1441124780316,-1,17,17.0791346988552,17.0791346988552,17.1582693977104,1,1,1,1,1,1,1,1,1
2,148,148,139,90.1130529765156,-1,8.92086530114478,9,9,9.07913469885522,1,1,1,1,0,0,0,0,1
2,148,139,148,90.1130529765156,-1,17,17.0791346988552,17.0791346988552,17.1582693977104,1,1,1,1,1,1,1,1,1
3,148,148,139,78.1291536050157,-1,8.92086530114478,9,9,9.07913469885522,1,1,1,1,0,0,0,0,1
3,148,139,148,78.1291536050157,-1,17,17.0791346988552,17.0791346988552,17.1582693977104,1,1,1,1,1,1,1,1,1
1,149,149,139,29.8170075349839,-1,8.70997191196083,9,9,9.29002808803917,1,1,1,1,0,0,0,0,1
1,149,139,149,29.8170075349839,-1,17,17.2900280880392,17.2900280880392,17.5800561760783,1,1,1,1,1,1,1,1,1
2,149,149,139,41.7476470588235,-1,8.70997191196083,9,9,9.29002808803917,1,1,1,1,0,0,0,0,1
2,149,139,149,41.7476470588235,-1,17,17.2900280880392,17.2900280880392,17.5800561760783,1,1,1,1,1,1,1,1,1
3,149,149,139,34.4748603351955,-1,8.70997191196083,9,9,9.29002808803917,1,1,1,1,0,0,0,0,1
3,149,139,149,34.4748603351955,-1,17,17.2900280880392,17.2900280880392,17.5800561760783,1,1,1,1,1,1,1,1,1
1,150,150,139,21.1555555555556,-1,8.63694165824445,9,9,9.36305834175555,1,1,1,1,0,0,0,0,1
1,150,139,150,21.1555555555556,-1,17,17.3630583417556,17.3630583417556,17.7261166835111,1,1,1,1,1,1,1,1,1
2,150,150,139,26.9437288135593,-1,8.63694165824445,9,9,9.36305834175555,1,1,1,1,0,0,0,0,1
2,150,139,150,26.9437288135593,-1,17,17.3630583417556,17.3630583417556,17.7261166835111,1,1,1,1,1,1,1,1,1
3,150,150,139,24.4712153518124,-1,8.63694165824445,9,9,9.36305834175555,1,1,1,1,0,0,0,0,1
3,150,139,150,24.4712153518124,-1,17,17.3630583417556,17.3630583417556,17.7261166835111,1,1,1,1,1,1,1,1,1
1,151,151,139,42.2923588039867,-1,8.84170156207208,9,9,9.15829843792792,1,1,1,1,0,0,0,0,1
1,151,139,151,42.2923588039867,-1,17,17.1582984379279,17.1582984379279,17.3165968758558,1,1,1,1,1,1,1,1,1
2,151,151,139,98.8295275590551,-1,8.84170156207208,9,9,9.15829843792792,1,1,1,1,0,0,0,0,1
2,151,139,151,98.8295275590551,-1,17,17.1582984379279,17.1582984379279,17.3165968758558,1,1,1,1,1,1,1,1,1
3,151,151,139,76.0091161315894,-1,8.84170156207208,9,9,9.15829843792792,1,1,1,1,0,0,0,0,1
3,151,139,151,76.0091161315894,-1,17,17.1582984379279,17.1582984379279,17.3165968758558,1,1,1,1,1,1,1,1,1
1,152,152,139,21.9210526315789,-1,8.74349492929184,9,9,9.25650507070817,1,1,1,1,0,0,0,0,1
1,152,139,152,21.9210526315789,-1,17,17.2565050707082,17.2565050707082,17.5130101414163,1,1,1,1,1,1,1,1,1
2,152,152,139,47,-1,8.74349492929184,9,9,9.25650507070817,1,1,1,1,0,0,0,0,1
2,152,139,152,47,-1,17,17.2565050707082,17.2565050707082,17.5130101414163,1,1,1,1,1,1,1,1,1
3,152,152,139,47.1297229219144,-1,8.74349492929184,9,9,9.25650507070817,1,1,1,1,0,0,0,0,1
3,152,139,152,47.1297229219144,-1,17,17.2565050707082,17.2565050707082,17.5130101414163,1,1,1,1,1,1,1,1,1
2,153,153,139,28.4528301886792,-1,8.6203211475911,9,9,9.3796788524089,1,1,1,1,0,0,0,0,1
2,153,139,153,28.4528301886792,-1,17,17.3796788524089,17.3796788524089,17.7593577048178,1,1,1,1,1,1,1,1,1
3,153,153,139,26.9096525096525,-1,8.6203211475911,9,9,9.3796788524089,1,1,1,1,0,0,0,0,1
3,153,139,153,26.9096525096525,-1,17,17.3796788524089,17.3796788524089,17.7593577048178,1,1,1,1,1,1,1,1,1
2,154,154,139,39.9074074074074,-1,8.79126031991188,9,9,9.20873968008812,1,1,1,1,0,0,0,0,1
2,154,139,154,39.9074074074074,-1,17,17.2087396800881,17.2087396800881,17.4174793601762,1,1,1,1,1,1,1,1,1
3,154,154,139,37.9747003994674,-1,8.79126031991188,9,9,9.20873968008812,1,1,1,1,0,0,0,0,1
3,154,139,154,37.9747003994674,-1,17,17.2087396800881,17.2087396800881,17.4174793601762,1,1,1,1,1,1,1,1,1
1,155,155,139,24.8863636363636,-1,8.81894160407451,9,9,9.1810583959255,1,1,1,1,0,0,0,0,1
1,155,139,155,24.8863636363636,-1,17,17.1810583959255,17.1810583959255,17.362116791851,1,1,1,1,1,1,1,1,1
2,155,155,139,49.5886075949367,-1,8.81894160407451,9,9,9.1810583959255,1,1,1,1,0,0,0,0,1
2,155,139,155,49.5886075949367,-1,17,17.1810583959255,17.1810583959255,17.362116791851,1,1,1,1,1,1,1,1,1
3,155,155,139,69.8018018018018,-1,8.81894160407451,9,9,9.1810583959255,1,1,1,1,0,0,0,0,1
3,155,139,155,69.8018018018018,-1,17,17.1810583959255,17.1810583959255,17.362116791851,1,1,1,1,1,1,1,1,1
2,156,156,139,45.9979643765903,-1,8.67162618642321,9,9,9.32837381357679,1,1,1,1,0,0,0,0,1
2,156,139,156,45.9979643765903,-1,17,17.3283738135768,17.3283738135768,17.6567476271536,1,1,1,1,1,1,1,1,1
3,156,156,139,33.2620647525962,-1,8.67162618642321,9,9,9.32837381357679,1,1,1,1,0,0,0,0,1
3,156,139,156,33.2620647525962,-1,17,17.3283738135768,17.3283738135768,17.6567476271536,1,1,1,1,1,1,1,1,1
1,157,157,139,20.0190311418685,-1,8.64082416380658,9,9,9.35917583619342,1,1,1,1,0,0,0,0,1
1,157,139,157,20.0190311418685,-1,17,17.3591758361934,17.3591758361934,17.7183516723868,1,1,1,1,1,1,1,1,1
2,157,157,139,50.5909090909091,-1,8.64082416380658,9,9,9.35917583619342,1,1,1,1,0,0,0,0,1
2,157,139,157,50.5909090909091,-1,17,17.3591758361934,17.3591758361934,17.7183516723868,1,1,1,1,1,1,1,1,1
3,157,157,139,46.1547049441786,-1,8.64082416380658,9,9,9.35917583619342,1,1,1,1,0,0,0,0,1
3,157,139,157,46.1547049441786,-1,17,17.3591758361934,17.3591758361934,17.7183516723868,1,1,1,1,1,1,1,1,1
2,158,158,139,29.1908814589666,-1,8.54902269728686,9,9,9.45097730271314,1,1,1,1,0,0,0,0,1
2,158,139,158,29.1908814589666,-1,17,17.4509773027131,17.4509773027131,17.9019546054263,1,1,1,1,1,1,1,1,1
3,158,158,139,33.3571858087793,-1,8.54902269728686,9,9,9.45097730271314,1,1,1,1,0,0,0,0,1
3,158,139,158,33.3571858087793,-1,17,17.4509773027131,17.4509773027131,17.9019546054263,1,1,1,1,1,1,1,1,1
1,159,159,139,28.2996515679442,-1,8.51742170603775,9,9,9.48257829396225,1,1,1,1,0,0,0,0,1
1,159,139,159,28.2996515679442,-1,17,17.4825782939623,17.4825782939623,17.9651565879245,1,1,1,1,1,1,1,1,1
2,159,159,139,44.4375,-1,8.51742170603775,9,9,9.48257829396225,1,1,1,1,0,0,0,0,1
2,159,139,159,44.4375,-1,17,17.4825782939623,17.4825782939623,17.9651565879245,1,1,1,1,1,1,1,1,1
3,159,159,139,38.5864811133201,-1,8.51742170603775,9,9,9.48257829396225,1,1,1,1,0,0,0,0,1
3,159,139,159,38.5864811133201,-1,17,17.4825782939623,17.4825782939623,17.9651565879245,1,1,1,1,1,1,1,1,1
3,204,204,139,22.906779661017,-1,8.77340526796364,9,9,9.22659473203636,1,1,1,1,0,0,0,0,1
3,204,139,204,22.906779661017,-1,17,17.2265947320364,17.2265947320364,17.4531894640727,1,1,1,1,1,1,1,1,1
1,208,208,139,21.3636030757964,-1,8.63272954691756,9,9,9.36727045308244,1,1,1,1,0,0,0,0,1
1,208,139,208,21.3636030757964,-1,17,17.3672704530824,17.3672704530824,17.7345409061649,1,1,1,1,1,1,1,1,1
1,330,330,139,21.3064133016627,-1,8.74808044370261,9,9,9.25191955629739,1,1,1,1,0,0,0,0,1
1,330,139,330,21.3064133016627,-1,17,17.2519195562974,17.2519195562974,17.5038391125948,1,1,1,1,1,1,1,1,1
2,651,651,139,26.5781563126253,-1,8.75665061387081,9,9,9.24334938612919,1,1,1,1,0,0,0,0,1
2,651,139,651,26.5781563126253,-1,17,17.2433493861292,17.2433493861292,17.4866987722584,1,1,1,1,1,1,1,1,1
2,652,652,139,32.3818466353678,-1,8.76826220092087,9,9,9.23173779907913,1,1,1,1,0,0,0,0,1
2,652,139,652,32.3818466353678,-1,17,17.2317377990791,17.2317377990791,17.4634755981583,1,1,1,1,1,1,1,1,1
2,655,655,139,24.6618950238582,-1,8.78202166137359,9,9,9.21797833862641,1,1,1,1,0,0,0,0,1
2,655,139,655,24.6618950238582,-1,17,17.2179783386264,17.2179783386264,17.4359566772528,1,1,1,1,1,1,1,1,1
2,658,658,139,20.7658359293873,-1,8.74341844262861,9,9,9.25658155737139,1,1,1,1,0,0,0,0,1
2,658,139,658,20.7658359293873,-1,17,17.2565815573714,17.2565815573714,17.5131631147428,1,1,1,1,1,1,1,1,1
2,659,659,139,20.2931404072883,-1,8.79642500199354,9,9,9.20357499800646,1,1,1,1,0,0,0,0,1
2,659,139,659,20.2931404072883,-1,17,17.2035749980065,17.2035749980065,17.4071499960129,1,1,1,1,1,1,1,1,1
2,662,662,139,25.4523227383863,-1,8.82415670920318,9,9,9.17584329079682,1,1,1,1,0,0,0,0,1
2,662,139,662,25.4523227383863,-1,17,17.1758432907968,17.1758432907968,17.3516865815936,1,1,1,1,1,1,1,1,1
1,951,951,139,48.2401433691756,-1,8.87632959924109,9,9,9.12367040075891,1,1,1,1,0,0,0,0,1
1,951,139,951,48.2401433691756,-1,17,17.1236704007589,17.1236704007589,17.2473408015178,1,1,1,1,1,1,1,1,1
2,951,951,139,55.0819672131148,-1,8.87632959924109,9,9,9.12367040075891,1,1,1,1,0,0,0,0,1
2,951,139,951,55.0819672131148,-1,17,17.1236704007589,17.1236704007589,17.2473408015178,1,1,1,1,1,1,1,1,1
3,951,951,139,63.6238846945779,-1,8.87632959924109,9,9,9.12367040075891,1,1,1,1,0,0,0,0,1
3,951,139,951,63.6238846945779,-1,17,17.1236704007589,17.1236704007589,17.2473408015178,1,1,1,1,1,1,1,1,1
2,952,952,139,38.5160163075131,-1,8.83743855388807,9,9,9.16256144611193,1,1,1,1,0,0,0,0,1
2,952,139,952,38.5160163075131,-1,17,17.1625614461119,17.1625614461119,17.3251228922239,1,1,1,1,1,1,1,1,1
3,952,952,139,35.1353711790393,-1,8.83743855388807,9,9,9.16256144611193,1,1,1,1,0,0,0,0,1
3,952,139,952,35.1353711790393,-1,17,17.1625614461119,17.1625614461119,17.3251228922239,1,1,1,1,1,1,1,1,1
1,953,953,139,27.2657480314961,-1,8.85330985307907,9,9,9.14669014692093,1,1,1,1,0,0,0,0,1
1,953,139,953,27.2657480314961,-1,17,17.1466901469209,17.1466901469209,17.2933802938419,1,1,1,1,1,1,1,1,1
2,953,953,139,31.1274924471299,-1,8.85330985307907,9,9,9.14669014692093,1,1,1,1,0,0,0,0,1
2,953,139,953,31.1274924471299,-1,17,17.1466901469209,17.1466901469209,17.2933802938419,1,1,1,1,1,1,1,1,1
3,953,953,139,31.971197119712,-1,8.85330985307907,9,9,9.14669014692093,1,1,1,1,0,0,0,0,1
3,953,139,953,31.971197119712,-1,17,17.1466901469209,17.1466901469209,17.2933802938419,1,1,1,1,1,1,1,1,1
1,956,956,139,20.7435344827586,-1,8.80375165319853,9,9,9.19624834680147,1,1,1,1,0,0,0,0,1
1,956,139,956,20.7435344827586,-1,17,17.1962483468015,17.1962483468015,17.3924966936029,1,1,1,1,1,1,1,1,1
2,956,956,139,43.7205806117159,-1,8.80375165319853,9,9,9.19624834680147,1,1,1,1,0,0,0,0,1
2,956,139,956,43.7205806117159,-1,17,17.1962483468015,17.1962483468015,17.3924966936029,1,1,1,1,1,1,1,1,1
3,956,956,139,24.022630834512,-1,8.80375165319853,9,9,9.19624834680147,1,1,1,1,0,0,0,0,1
3,956,139,956,24.022630834512,-1,17,17.1962483468015,17.1962483468015,17.3924966936029,1,1,1,1,1,1,1,1,1
2,958,958,139,30.2100161550889,-1,8.53907173530733,9,9,9.46092826469267,1,1,1,1,0,0,0,0,1
2,958,139,958,30.2100161550889,-1,17,17.4609282646927,17.4609282646927,17.9218565293854,1,1,1,1,1,1,1,1,1
3,958,958,139,36.45,-1,8.53907173530733,9,9,9.46092826469267,1,1,1,1,0,0,0,0,1
3,958,139,958,36.45,-1,17,17.4609282646927,17.4609282646927,17.9218565293854,1,1,1,1,1,1,1,1,1
2,170,170,177,25.2071668533035,-1,8.93619814661554,9,9,9.06380185338446,1,1,1,1,0,0,0,0,1
2,170,177,170,25.2071668533035,-1,17,17.0638018533845,17.0638018533845,17.1276037067689,1,1,1,1,1,1,1,1,1
1,178,178,177,21.7560743211053,-1,8.93557520407059,9,9,9.06442479592941,1,1,1,1,0,0,0,0,1
1,178,177,178,21.7560743211053,-1,17,17.0644247959294,17.0644247959294,17.1288495918588,1,1,1,1,1,1,1,1,1
1,166,166,177,23.880905511811,-1,8.94552210792102,9,9,9.05447789207898,1,1,1,1,0,0,0,0,1
1,166,177,166,23.880905511811,-1,17,17.054477892079,17.054477892079,17.108955784158,1,1,1,1,1,1,1,1,1
2,166,166,177,22.5403146509341,-1,8.94552210792102,9,9,9.05447789207898,1,1,1,1,0,0,0,0,1
2,166,177,166,22.5403146509341,-1,17,17.054477892079,17.054477892079,17.108955784158,1,1,1,1,1,1,1,1,1
1,171,171,177,28.2733668341709,-1,8.97085095149443,9,9,9.02914904850558,1,1,1,1,0,0,0,0,1
1,171,177,171,28.2733668341709,-1,17,17.0291490485056,17.0291490485056,17.0582980970112,1,1,1,1,1,1,1,1,1
2,171,171,177,34.1709577754892,-1,8.97085095149443,9,9,9.02914904850558,1,1,1,1,0,0,0,0,1
2,171,177,171,34.1709577754892,-1,17,17.0291490485056,17.0291490485056,17.0582980970112,1,1,1,1,1,1,1,1,1
1,174,174,177,32.1447578499202,-1,8.91941406598257,9,9,9.08058593401743,1,1,1,1,0,0,0,0,1
1,174,177,174,32.1447578499202,-1,17,17.0805859340174,17.0805859340174,17.1611718680349,1,1,1,1,1,1,1,1,1
2,174,174,177,22.777115613826,-1,8.91941406598257,9,9,9.08058593401743,1,1,1,1,0,0,0,0,1
2,174,177,174,22.777115613826,-1,17,17.0805859340174,17.0805859340174,17.1611718680349,1,1,1,1,1,1,1,1,1
1,180,180,177,30.2165948275862,-1,8.9506433188953,9,9,9.0493566811047,1,1,1,1,0,0,0,0,1
1,180,177,180,30.2165948275862,-1,17,17.0493566811047,17.0493566811047,17.0987133622094,1,1,1,1,1,1,1,1,1
2,533,533,177,27.2762923351159,-1,8.80617626020757,9,9,9.19382373979243,1,1,1,1,0,0,0,0,1
2,533,177,533,27.2762923351159,-1,17,17.1938237397924,17.1938237397924,17.3876474795849,1,1,1,1,1,1,1,1,1
1,543,543,177,21.3262791320654,-1,8.8488398170138,9,9,9.1511601829862,1,1,1,1,0,0,0,0,1
1,543,177,543,21.3262791320654,-1,17,17.1511601829862,17.1511601829862,17.3023203659724,1,1,1,1,1,1,1,1,1
2,50,50,178,25.4623564440663,-1,8.69650410666519,9,9,9.30349589333481,1,1,1,1,0,0,0,0,1
2,50,178,50,25.4623564440663,-1,17,17.3034958933348,17.3034958933348,17.6069917866696,1,1,1,1,1,1,1,1,1
2,160,160,178,21.7816979051819,-1,8.85377490128356,9,9,9.14622509871644,1,1,1,1,0,0,0,0,1
2,160,178,160,21.7816979051819,-1,17,17.1462250987164,17.1462250987164,17.2924501974329,1,1,1,1,1,1,1,1,1
1,168,168,178,26.5222222222222,-1,8.94915777320313,9,9,9.05084222679687,1,1,1,1,0,0,0,0,1
1,168,178,168,26.5222222222222,-1,17,17.0508422267969,17.0508422267969,17.1016844535937,1,1,1,1,1,1,1,1,1
2,168,168,178,27.2753128555176,-1,8.94915777320313,9,9,9.05084222679687,1,1,1,1,0,0,0,0,1
2,168,178,168,27.2753128555176,-1,17,17.0508422267969,17.0508422267969,17.1016844535937,1,1,1,1,1,1,1,1,1
1,181,181,178,23.6858006042296,-1,8.95986773944803,9,9,9.04013226055197,1,1,1,1,0,0,0,0,1
1,181,178,181,23.6858006042296,-1,17,17.040132260552,17.040132260552,17.0802645211039,1,1,1,1,1,1,1,1,1
1,336,336,178,21.3074433656958,-1,8.80955240263673,9,9,9.19044759736327,1,1,1,1,0,0,0,0,1
1,336,178,336,21.3074433656958,-1,17,17.1904475973633,17.1904475973633,17.3808951947265,1,1,1,1,1,1,1,1,1
2,162,162,178,22.1646341463415,-1,8.91128825975441,9,9,9.08871174024559,1,1,1,1,0,0,0,0,1
2,162,178,162,22.1646341463415,-1,17,17.0887117402456,17.0887117402456,17.1774234804912,1,1,1,1,1,1,1,1,1
2,165,165,178,23.2311770943796,-1,8.89323053399512,9,9,9.10676946600488,1,1,1,1,0,0,0,0,1
2,165,178,165,23.2311770943796,-1,17,17.1067694660049,17.1067694660049,17.2135389320098,1,1,1,1,1,1,1,1,1
1,166,166,178,28.9084645669291,-1,8.92826792908627,9,9,9.07173207091373,1,1,1,1,0,0,0,0,1
1,166,178,166,28.9084645669291,-1,17,17.0717320709137,17.0717320709137,17.1434641418275,1,1,1,1,1,1,1,1,1
2,166,166,178,26.0993117010816,-1,8.92826792908627,9,9,9.07173207091373,1,1,1,1,0,0,0,0,1
2,166,178,166,26.0993117010816,-1,17,17.0717320709137,17.0717320709137,17.1434641418275,1,1,1,1,1,1,1,1,1
3,166,166,178,23.9160839160839,-1,8.92826792908627,9,9,9.07173207091373,1,1,1,1,0,0,0,0,1
3,166,178,166,23.9160839160839,-1,17,17.0717320709137,17.0717320709137,17.1434641418275,1,1,1,1,1,1,1,1,1
2,171,171,178,26.1977342945417,-1,8.92640234146039,9,9,9.07359765853961,1,1,1,1,0,0,0,0,1
2,171,178,171,26.1977342945417,-1,17,17.0735976585396,17.0735976585396,17.1471953170792,1,1,1,1,1,1,1,1,1
1,174,174,178,36.0021287919106,-1,8.96898179237047,9,9,9.03101820762953,1,1,1,1,0,0,0,0,1
1,174,178,174,36.0021287919106,-1,17,17.0310182076295,17.0310182076295,17.0620364152591,1,1,1,1,1,1,1,1,1
2,174,174,178,26.030989272944,-1,8.96898179237047,9,9,9.03101820762953,1,1,1,1,0,0,0,0,1
2,174,178,174,26.030989272944,-1,17,17.0310182076295,17.0310182076295,17.0620364152591,1,1,1,1,1,1,1,1,1
1,180,180,178,23.2435344827586,-1,8.94424515012843,9,9,9.05575484987157,1,1,1,1,0,0,0,0,1
1,180,178,180,23.2435344827586,-1,17,17.0557548498716,17.0557548498716,17.1115096997431,1,1,1,1,1,1,1,1,1
1,187,187,178,42.1350762527233,-1,8.87273493758081,9,9,9.12726506241919,1,1,1,1,0,0,0,0,1
1,187,178,187,42.1350762527233,-1,17,17.1272650624192,17.1272650624192,17.2545301248384,1,1,1,1,1,1,1,1,1
1,350,350,178,26.9783197831978,-1,8.78968884477284,9,9,9.21031115522716,1,1,1,1,0,0,0,0,1
1,350,178,350,26.9783197831978,-1,17,17.2103111552272,17.2103111552272,17.4206223104543,1,1,1,1,1,1,1,1,1
1,542,542,178,20.4098837209302,-1,8.91979535733254,9,9,9.08020464266746,1,1,1,1,0,0,0,0,1
1,542,178,542,20.4098837209302,-1,17,17.0802046426675,17.0802046426675,17.1604092853349,1,1,1,1,1,1,1,1,1
1,543,543,178,37.6346102330565,-1,8.89893776383717,9,9,9.10106223616283,1,1,1,1,0,0,0,0,1
1,543,178,543,37.6346102330565,-1,17,17.1010622361628,17.1010622361628,17.2021244723257,1,1,1,1,1,1,1,1,1
2,33,33,180,24.7958843159066,-1,8.48559380105476,9,9,9.51440619894524,1,1,1,1,0,0,0,0,1
2,33,180,33,24.7958843159066,-1,17,17.5144061989452,17.5144061989452,18.0288123978905,1,1,1,1,1,1,1,1,1
2,36,36,180,20.0808,-1,8.53784117529706,9,9,9.46215882470294,1,1,1,1,0,0,0,0,1
2,36,180,36,20.0808,-1,17,17.4621588247029,17.4621588247029,17.9243176494059,1,1,1,1,1,1,1,1,1
2,41,41,180,21.3742071881607,-1,8.51501673981805,9,9,9.48498326018195,1,1,1,1,0,0,0,0,1
2,41,180,41,21.3742071881607,-1,17,17.484983260182,17.484983260182,17.9699665203639,1,1,1,1,1,1,1,1,1
2,43,43,180,22.5433932759969,-1,8.60001511766082,9,9,9.39998488233918,1,1,1,1,0,0,0,0,1
2,43,180,43,22.5433932759969,-1,17,17.3999848823392,17.3999848823392,17.7999697646784,1,1,1,1,1,1,1,1,1
2,45,45,180,22.9145332808192,-1,8.45198751573548,9,9,9.54801248426452,1,1,1,1,0,0,0,0,1
2,45,180,45,22.9145332808192,-1,17,17.5480124842645,17.5480124842645,18.096024968529,1,1,1,1,1,1,1,1,1
2,48,48,180,20.2335200344679,-1,8.61734243011182,9,9,9.38265756988818,1,1,1,1,0,0,0,0,1
2,48,180,48,20.2335200344679,-1,17,17.3826575698882,17.3826575698882,17.7653151397764,1,1,1,1,1,1,1,1,1
1,50,50,180,25.8818263205013,-1,8.67030595367585,9,9,9.32969404632415,1,1,1,1,0,0,0,0,1
1,50,180,50,25.8818263205013,-1,17,17.3296940463242,17.3296940463242,17.6593880926483,1,1,1,1,1,1,1,1,1
2,50,50,180,33.5640153126329,-1,8.67030595367585,9,9,9.32969404632415,1,1,1,1,0,0,0,0,1
